cle_unique;emplacement_source;datetime_ingestion;privacy_level;entreprise;date;review_titre;status_employe;lieu;recommande;commentaire;avantage;incovenient
220411766740060893720723666216755174839;13745-AVIS-SOC-GLASSDOOR-E3803_P1.html;2021-03-21 17:31:13;0;Capgemini;Dec 12, 2019; Bonne ESN ;Employé actuel - Développeur Web;Nantes;Recommande;Je travaille chez Capgemini à temps plein depuis plus d'un an;Ambiance Start-up sur projets, sécurité d'une grosse multinationale en terme d'emplois / primes;Pas d’avantages pour les employés
167398319907058641154822360632777159661;13745-AVIS-SOC-GLASSDOOR-E3803_P1.html;2021-03-21 17:31:13;0;Capgemini;Dec 11, 2019; Entreprise que je recommende ;Employé actuel - Consultant sap junior;Issy;Recommande;Je travaille chez Capgemini à temps plein depuis plus d'un an;Culture d'entreprise basée sur l'humain. Bonne école. Bon environnement pour monter en compétence et en grade . Bon équilibre vie professionnelle/privée;Salaire légèrement moins élevé que chez les autres leaders concurrents (pour un consultant SAP)
329878466135665542729360339463177931726;13745-AVIS-SOC-GLASSDOOR-E3803_P1.html;2021-03-21 17:31:13;0;Capgemini;Dec 10, 2019; Entreprise formatrice/ pas d'évolutions professionels ;Ancien employé - Ingénieur Logiciel;Montpellier;Recommande;J'ai travaillé chez Capgemini à temps plein plus de 3 ans;- Formations - Grand projets - ticket restaurants;Pas d’avantages pour les employés
21383960402709284371382271699713451302;13745-AVIS-SOC-GLASSDOOR-E3803_P1.html;2021-03-21 17:31:13;0;Capgemini;Dec 9, 2019; Avis factuel ;Employé actuel - Consultant;Paris;Recommande;Je travaille chez Capgemini à temps plein depuis plus de 5 ans;Communautés de pratiques / Esprit innovant et jeune;Très très et trop grande ESN
190352566222814096739917060225083405759;13745-AVIS-SOC-GLASSDOOR-E3803_P1.html;2021-03-21 17:31:13;0;Capgemini;Dec 9, 2019; Bonne entreprise pour débuter sa carrière ;Employé actuel - ingénieur structure;Marignane;Recommande;Je travaille chez Capgemini à temps plein depuis plus de 5 ans;- Missions inintéressantes pour le compte de clients renommés - Environnement de travail de qualité - Bon équilibre vie privée / vie pro - Equipes compétentes - Très bonne société pour commencer sa carrière - CE, Plan épargne entreprise, Intéressement, Participation, 13eme mois, Tickets restaurant;- Evolution de salaire limitée - Evolution de carrière compliquée - Mobilité possible en fonction des missions
304582906486313217835084465844190273118;13745-AVIS-SOC-GLASSDOOR-E3803_P1.html;2021-03-21 17:31:13;0;Capgemini;Dec 9, 2019; Bonne entreprise, bon souvenir ! ;Ancien employé - Ingénieur Logiciel;Toulouse;Recommande;J'ai travaillé chez Capgemini à temps plein moins d'un an;J'ai beaucoup apprécié de travailler chez Capgemini. Je m'y sentais à l'aise, et j'ai trouvé que les collègues, chefs de projet, divers managers etc... étaient très attentifs au bien-être du salarié. C'est pour l'instant la seule ESN au sein de laquelle j'aurai plaisir à y retourner.  Avantages :  - Bonne mutuelle - Certains projets intéressants - Bonne ambiance - Des salaires un peu plus intéressants que... dans les plus petites ESN - Tickets restau - Télétravail - Bon équilibre vie pro/vie perso - Politique de favoriser les projets au forfait (au sein de l'agence);Pas d’avantages pour les employés
223725820773144672652647228721367752950;13745-AVIS-SOC-GLASSDOOR-E3803_P1.html;2021-03-21 17:31:14;0;Capgemini;Dec 5, 2019; Formateur pour une alternance ;Ancien employé - Ingénieur Commercial;Paris;Recommande;J'ai travaillé chez Capgemini à temps plein moins d'un an;Il y a un tuteur dédié pour l'alternance et réaliser un suivi. Les missions sont variées et très formatrices;Peut être pas assez d'autonomie.
222286575908484494278878151131572316262;13745-AVIS-SOC-GLASSDOOR-E3803_P1.html;2021-03-21 17:31:14;0;Capgemini;Dec 3, 2019; entreprise bonne ;Employé actuel - Admin it;Casablanca;Ne recommande pas;Je travaille chez Capgemini à temps plein depuis moins d'un an;beaucoup d'avantaes, salaire education primes voyage;evolution faible, management local n'est pas bon,
53309781864380790520114970625381394373;13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html;2021-03-21 17:31:14;0;Les Echos;Nov 18, 2017; Stage ;Anonymous;NULL;Ne recommande pas;J'ai travaillé chez Les Echos à ;Ils paient la moitié du navigo...;Ils n'aident pas les stagiaires à trouver un logement à Paris, ce qui est très difficile.
181562073879017525878899755399420499475;13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html;2021-03-21 17:31:14;0;Les Echos;Aug 8, 2017; Une bonne étape ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Les Echos à temps plein;Missions intéressantes, de belles rencontres, beaucoup d'autonomie et un certain dynamisme,  salaires assez intéressants, intéressement, bon CE;Pas d’avantages pour les employés
44293325011274834167295266828164799032;13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html;2021-03-21 17:31:14;0;Les Echos;Jun 27, 2017; Un métier passionnant ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Les Echos à temps plein;Métier passionnant, des collaborateurs intéressant, des challenges intellectuels. Tous les métiers du groupe présentent un intérêt fort.;Pas d’avantages pour les employés
31601417623401105570394688664306413804;13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html;2021-03-21 17:31:14;0;Les Echos;Mar 31, 2017; Entreprise dynamique ;Ancien stagiaire - Stagiaire anonyme;NULL;Recommande;J'ai travaillé chez Les Echos à ;Projets sérieux et intéressants, ambiance agréable au sein de l'entreprise, salaires des stagiaires plus élevés que la moyenne.;Hiérarchie encore bien marquée, stages rarement transformés.
206283560129347093321942901598905238095;13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html;2021-03-21 17:31:14;0;Les Echos;Jan 9, 2017; Les Echos Events ;Chef De Projet;Paris;Recommande;J'ai travaillé chez Les Echos à  moins d'un an;Le groupe Les Echos Events offre la possibilité de devenir expert dans la réalisation de projet événementiel.;Pas d’avantages pour les employés
191448621818734196786012522424560987144;13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html;2021-03-21 17:31:14;0;Les Echos;Apr 19, 2016; Bonne entreprise salaire moyen ;;NULL;Ne recommande pas;Je travaille chez Les Echos à ;Bonne ambiance, personnes sympathiques, missions intéressantes.  Accès aux ventes privées du groupe LVMH;Salaire minimum pour les apprentis, environ 800e pour les stages longs
317005491896341698904211837402196922270;13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html;2021-03-21 17:31:14;0;Les Echos;Apr 4, 2016; Une belle entreprise dans un beau groupe ;Employé actuel - Responsable commercial;Paris;Recommande;Je travaille chez Les Echos à temps plein depuis plus de 3 ans;Soyons honnêtes : travailler au sein du groupe LVMH est une vraie opportunité. Les Echos présente de nombreux avantages : un lieu de travail au coeur de Paris , une rémunération avantageuse , des bénéfices groupe , une marque puissante , un accès à de nombreux événements professionnels...;Pas d’avantages pour les employés
48046498485804957536903339737692108553;13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html;2021-03-21 17:31:14;0;Les Echos;Feb 26, 2016; Les Echos - Marketing ;;NULL;Ne recommande pas;J'ai travaillé chez Les Echos à ;Missions intéressantes, stagiaires assez bien valorisés, le tout dans un secteur passionnant par ailleurs. Rémunération intéressante au regard du secteur d'activité;Je n'en vois pas clairement à ce stade. Il y a néanmoins une dimension politique très forte, qui peut déranger
88618993977655690357704625759274767967;13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html;2021-03-21 17:31:14;0;Les Echos;Jan 17, 2016; Bonne entreprise ;Ancien stagiaire - Stagiaire anonyme;NULL;Ne recommande pas;J'ai travaillé chez Les Echos à ;Equipes très sympathiques, missions interessantes;Missions répététives sur le long terme
302266232754590780823641468619939899405;13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html;2021-03-21 17:31:14;0;Sanofi Pasteur;Oct 14, 2019; Excellente formation ;Employé actuel - Agent de production préparation matériel laverie;Marcy-l'Étoile;Recommande;Je travaille chez Sanofi Pasteur à temps plein depuis plus d'un an;Cantine gratuite en équipe...;Pas d’avantages pour les employés
45811990363517752602211893391794536179;13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html;2021-03-21 17:31:14;0;Sanofi Pasteur;Sep 8, 2019; Bien ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Sanofi Pasteur à temps plein;Rémunération- Vision - compétence - activités - marchés;Très politique - Avancement donc lié
267558958701210815215893855534040823771;13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html;2021-03-21 17:31:14;0;Sanofi Pasteur;Sep 8, 2019; bonne entreprise ;Employé actuel - Business Analyst;Marcy-l'Étoile;Recommande;Je travaille chez Sanofi Pasteur à temps plein depuis plus d'un an;chèque vacance salaire mutuelle restaurant transport prime;je trouve que y a pas de incovénients pour moi
100312654241024621196813910706551490719;13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html;2021-03-21 17:31:14;0;Sanofi Pasteur;Aug 7, 2019; Certains avantages ;Employé actuel - Responsable qualité;Marcy-l'Étoile;Recommande;Je travaille chez Sanofi Pasteur à temps plein depuis plus de 5 ans;Comité d entreprise Intéressement participation Treisieme mois;Management absent Pas d avancement  RH inexistent
324933915321972617044343703569213148388;13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html;2021-03-21 17:31:14;0;Sanofi Pasteur;Jun 20, 2019; Très bon apprentissage ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Sanofi Pasteur à temps plein;Bon salaire, bonne cantine, site très agréable;Le job est peu varié car l'entreprise est très cloisonnée.
251166720575687356722426708932697355867;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;2021-03-21 17:31:15;0;STM;Oct 15, 2019; Bone employeur ;Employé actuel - Chef d'operations;Montréal, QC;Recommande;Je travaille chez STM à temps plein depuis plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
331229179655146032891774152473372403487;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;2021-03-21 17:31:15;0;STM;Sep 24, 2019; j'aime le grand air ;Employé actuel - Chauffeur d'autobus;Montréal, QC;Recommande;Je travaille chez STM à temps plein depuis plus de 8 ans;Ne recommande pas;Pas d’avantages pour les employés
140128184137614200388897990429625755674;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;2021-03-21 17:31:15;0;STM;Aug 12, 2019; Excellente carriere. ;Employé actuel - Chauffeur;NULL;Recommande;Je travaille chez STM à temps plein depuis plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
10786131587631500473612450450816429464;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;2021-03-21 17:31:15;0;STM;Jul 5, 2019; technicien de soutien ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez STM à temps plein;Ne recommande pas;Pas d’avantages pour les employés
169619524993143489393351134868848761315;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;2021-03-21 17:31:15;0;STM;Apr 24, 2019; chauffeur ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez STM à temps plein;Ne recommande pas;Pas d’avantages pour les employés
224737299918566390186602711650374834816;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;2021-03-21 17:31:15;0;STM;Feb 27, 2019; Chauffeur ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez STM à temps plein;Ne recommande pas;Pas d’avantages pour les employés
62688116194186302601696334827764696;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;2021-03-21 17:31:15;0;STM;Feb 23, 2019; Entretien ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez STM à temps plein;Ne recommande pas;Pas d’avantages pour les employés
91821898432719720389935121713196549953;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;2021-03-21 17:31:15;0;STM;Aug 8, 2018; Bons avantages ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez STM à temps plein;Ne recommande pas;Pas d’avantages pour les employés
133644953442852735358377257809599878410;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;2021-03-21 17:31:15;0;STM;Jun 1, 2018; Stage ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez STM à temps plein moins d'un an;Ne recommande pas;Pas d’avantages pour les employés
302228088789281483058237246245965985810;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;2021-03-21 17:31:15;0;Accor;Sep 2, 2019; Entreprise intéressante pour évoluer ;Ancien employé - Employé anonyme;Paris;Recommande;J'ai travaillé chez Accor à temps plein plus d'un an;Bonne possibilité d'évolution, groupe avec de belles opportunités en France et à l'étranger. Possibilité d'apprendre beaucoup si on le souhaite.;Pas d’avantages pour les employés
213343841197165418648543721935475802943;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;2021-03-21 17:31:15;0;Accor;Aug 30, 2019; Grillardin ACCOR Courtepaiile ;Ancien employé - grillardin;Lyon;Recommande;J'ai travaillé chez Accor à temps plein moins d'un an;Superbe equipe, apprentissage d'un métier, bonne relation avec la direction;Pas d’avantages pour les employés
322575323116939736777992586045362064802;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;2021-03-21 17:31:15;0;Accor;Aug 23, 2019; Stratégie inintelligible ;Employé actuel - Employé anonyme;Paris;Ne recommande pas;Je travaille chez Accor à temps plein depuis plus de 10 ans;Mobilité interne International Des équipes sympas  Bonne Mutuelle CE interessant;Bas salaire Vision court -termiste Localisation du siege Sponsoring du PSG
185914227340047382346073770632604792817;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;2021-03-21 17:31:15;0;Accor;Aug 21, 2019; Normal ;Ancien employé - Chef De Produit;Paris;Ne recommande pas;J'ai travaillé chez Accor à temps plein plus de 3 ans;Des projets numériques ambitieux et passionnants. Des avantages Accor.;Beaucoup de politique interne. Des appréciations pas claires.
15618535118432592802020212919008275644;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;2021-03-21 17:31:15;0;Accor;Aug 17, 2019; Hôtel restaurant ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Accor à temps plein;CDI facile. Pas d'horaires en coupure.;Heures supp pas payées. Trop de missions pour peu de temps et d'outils pour les réaliser.
190010072683753028972849305420438605651;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;2021-03-21 17:31:15;0;Accor;Aug 2, 2019; Dynamique Rigoureuse commerciale ;Employé actuel - Directrice;Hyères;Recommande;Je travaille chez Accor à temps plein depuis plus de 3 ans;La formation, l'innovation, dynamisme, famille;Aucun mais je trouve aucun point négatif
72159081571060335050534791129425633987;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;2021-03-21 17:31:15;0;Accor;Jul 30, 2019; Entreprise politique, savoir naviguer entre les organiations ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Accor à temps plein depuis plus d'un an;13 eme mois voiture interessement;Politique lèche botte mauvaise ambiance
295117431918002435466353293516160198515;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;2021-03-21 17:31:15;0;Accor;Jul 30, 2019; Réorganisation sur réorganisation ;Employé actuel - Formateur;Évry, Île-de-France;Ne recommande pas;Je travaille chez Accor à temps plein depuis plus de 5 ans;Projets intérressant à leader;CE minimaliste VS taille et rachats du groupe  0 accompagnement RH pour les mobilités internes
308870315338170630835309558390624754134;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;2021-03-21 17:31:15;0;Accor;Jul 30, 2019; RETENEZ-VOUS - Environnement malsain, conflits internes, en suspens, en silo, 50 % et plus d'entrepreneurs ;Ancien employé - Employé anonyme;Paris;Ne recommande pas;J'ai travaillé chez Accor à temps plein moins d'un an;Une grande entreprise avec beaucoup de potentiel.;Pas d’avantages pour les employés
156774428888496007873613842789692483717;13648-AVIS-SOC-GLASSDOOR-E1137726_P1.html;2021-03-21 17:31:16;0;Sparklane;Feb 26, 2019; Une entreprise saine et dynamique ;Employé actuel - Customer Success Manager;Paris;Recommande;Je travaille chez Sparklane à temps plein depuis moins d'un an;une équipe sympa et sereine  un cadre de travail agréable une technologie innovante une équipe nantaise et parisienne;Pas d’avantages pour les employés
