dep;week;P;cl_age90;pop
95;2020-S47;364;49;167938
95;2020-S47;319;59;155011
95;2020-S47;236;69;121128
95;2020-S47;110;79;72032
95;2020-S47;83;89;37684
95;2020-S47;31;90;10414
95;2020-S47;2208;0;1248354
95;2020-S48;79;09;185065
95;2020-S48;204;19;172460
95;2020-S48;273;29;151506
95;2020-S48;315;39;175116
95;2020-S48;269;49;167938
95;2020-S48;243;59;155011
95;2020-S48;162;69;121128
95;2020-S48;80;79;72032
95;2020-S48;55;89;37684
95;2020-S48;35;90;10414
95;2020-S48;1716;0;1248354
95;2020-S49;66;09;185065
95;2020-S49;181;19;172460
95;2020-S49;217;29;151506
95;2020-S49;252;39;175116
95;2020-S49;264;49;167938
95;2020-S49;197;59;155011
95;2020-S49;181;69;121128
95;2020-S49;70;79;72032
95;2020-S49;58;89;37684
95;2020-S49;32;90;10414
95;2020-S49;1518;0;1248354
95;2020-S50;71;09;185065
95;2020-S50;204;19;172460
95;2020-S50;251;29;151506
95;2020-S50;267;39;175116
95;2020-S50;257;49;167938
95;2020-S50;216;59;155011
95;2020-S50;164;69;121128
95;2020-S50;75;79;72032
95;2020-S50;76;89;37684
95;2020-S50;42;90;10414
95;2020-S50;1625;0;1248354
95;2020-S51;61;09;185065
95;2020-S51;213;19;172460
95;2020-S51;301;29;151506
95;2020-S51;333;39;175116
95;2020-S51;293;49;167938
95;2020-S51;247;59;155011
95;2020-S51;173;69;121128
95;2020-S51;92;79;72032
95;2020-S51;64;89;37684
95;2020-S51;38;90;10414
95;2020-S51;1815;0;1248354
95;2020-S52;38;09;185065
95;2020-S52;157;19;172460
95;2020-S52;267;29;151506
95;2020-S52;247;39;175116
95;2020-S52;246;49;167938
95;2020-S52;220;59;155011
95;2020-S52;144;69;121128
95;2020-S52;72;79;72032
95;2020-S52;48;89;37684
95;2020-S52;21;90;10414
95;2020-S52;1460;0;1248354
95;2020-S53;51;09;185065
95;2020-S53;218;19;172460
95;2020-S53;325;29;151506
95;2020-S53;295;39;175116
95;2020-S53;301;49;167938
95;2020-S53;207;59;155011
95;2020-S53;204;69;121128
95;2020-S53;96;79;72032
95;2020-S53;49;89;37684
95;2020-S53;23;90;10414
95;2020-S53;1769;0;1248354
971;2020-S21;0;09;40134
971;2020-S21;1;19;50483
971;2020-S21;1;29;34558
971;2020-S21;1;39;37149
971;2020-S21;1;49;48928
971;2020-S21;1;59;60524
971;2020-S21;2;69;51113
971;2020-S21;0;79;33062
971;2020-S21;0;89;16008
971;2020-S21;0;90;4920
971;2020-S21;7;0;376879
971;2020-S22;0;09;40134
971;2020-S22;1;19;50483
971;2020-S22;1;29;34558
971;2020-S22;0;39;37149
971;2020-S22;1;49;48928
971;2020-S22;0;59;60524
971;2020-S22;0;69;51113
971;2020-S22;0;79;33062
971;2020-S22;0;89;16008
971;2020-S22;0;90;4920
971;2020-S22;3;0;376879
971;2020-S23;0;09;40134
971;2020-S23;1;19;50483
971;2020-S23;2;29;34558
971;2020-S23;0;39;37149
971;2020-S23;1;49;48928
971;2020-S23;1;59;60524
971;2020-S23;2;69;51113
971;2020-S23;0;79;33062
971;2020-S23;0;89;16008
971;2020-S23;0;90;4920
971;2020-S23;7;0;376879
971;2020-S24;0;09;40134
971;2020-S24;0;19;50483
971;2020-S24;1;29;34558
971;2020-S24;0;39;37149
971;2020-S24;0;49;48928
971;2020-S24;2;59;60524
971;2020-S24;0;69;51113
971;2020-S24;1;79;33062
971;2020-S24;0;89;16008
971;2020-S24;0;90;4920
971;2020-S24;4;0;376879
971;2020-S25;0;09;40134
971;2020-S25;0;19;50483
971;2020-S25;4;29;34558
971;2020-S25;1;39;37149
971;2020-S25;1;49;48928
971;2020-S25;1;59;60524
971;2020-S25;0;69;51113
971;2020-S25;1;79;33062
971;2020-S25;0;89;16008
971;2020-S25;0;90;4920
971;2020-S25;8;0;376879
971;2020-S26;0;09;40134
971;2020-S26;1;19;50483
971;2020-S26;1;29;34558
971;2020-S26;0;39;37149
971;2020-S26;2;49;48928
971;2020-S26;0;59;60524
971;2020-S26;1;69;51113
971;2020-S26;0;79;33062
971;2020-S26;0;89;16008
971;2020-S26;0;90;4920
971;2020-S26;5;0;376879
971;2020-S27;0;09;40134
971;2020-S27;0;19;50483
971;2020-S27;2;29;34558
971;2020-S27;0;39;37149
971;2020-S27;1;49;48928
971;2020-S27;1;59;60524
971;2020-S27;2;69;51113
971;2020-S27;1;79;33062
971;2020-S27;0;89;16008
971;2020-S27;0;90;4920
971;2020-S27;7;0;376879
971;2020-S28;1;09;40134
971;2020-S28;1;19;50483
971;2020-S28;2;29;34558
971;2020-S28;1;39;37149
971;2020-S28;3;49;48928
971;2020-S28;0;59;60524
971;2020-S28;0;69;51113
971;2020-S28;0;79;33062
971;2020-S28;0;89;16008
971;2020-S28;0;90;4920
971;2020-S28;8;0;376879
971;2020-S29;0;09;40134
971;2020-S29;2;19;50483
971;2020-S29;2;29;34558
971;2020-S29;2;39;37149
971;2020-S29;1;49;48928
971;2020-S29;2;59;60524
971;2020-S29;1;69;51113
971;2020-S29;0;79;33062
971;2020-S29;0;89;16008
971;2020-S29;0;90;4920
971;2020-S29;10;0;376879
971;2020-S30;0;09;40134
971;2020-S30;2;19;50483
971;2020-S30;8;29;34558
971;2020-S30;3;39;37149
971;2020-S30;0;49;48928
971;2020-S30;0;59;60524
971;2020-S30;1;69;51113
971;2020-S30;0;79;33062
971;2020-S30;0;89;16008
971;2020-S30;0;90;4920
971;2020-S30;14;0;376879
971;2020-S31;0;09;40134
971;2020-S31;6;19;50483
971;2020-S31;30;29;34558
971;2020-S31;5;39;37149
971;2020-S31;7;49;48928
971;2020-S31;7;59;60524
971;2020-S31;3;69;51113
971;2020-S31;0;79;33062
971;2020-S31;0;89;16008
971;2020-S31;0;90;4920
971;2020-S31;59;0;376879
971;2020-S32;0;09;40134
971;2020-S32;3;19;50483
971;2020-S32;25;29;34558
971;2020-S32;9;39;37149
971;2020-S32;6;49;48928
971;2020-S32;3;59;60524
971;2020-S32;2;69;51113
971;2020-S32;3;79;33062
971;2020-S32;0;89;16008
971;2020-S32;0;90;4920
971;2020-S32;51;0;376879
971;2020-S33;7;09;40134
971;2020-S33;14;19;50483
971;2020-S33;52;29;34558
971;2020-S33;46;39;37149
971;2020-S33;21;49;48928
971;2020-S33;15;59;60524
971;2020-S33;16;69;51113
971;2020-S33;5;79;33062
971;2020-S33;1;89;16008
971;2020-S33;1;90;4920
971;2020-S33;179;0;376879
971;2020-S34;5;09;40134
971;2020-S34;28;19;50483
971;2020-S34;124;29;34558
971;2020-S34;83;39;37149
971;2020-S34;30;49;48928
971;2020-S34;35;59;60524
971;2020-S34;17;69;51113
971;2020-S34;9;79;33062
971;2020-S34;3;89;16008
971;2020-S34;0;90;4920
971;2020-S34;334;0;376879
971;2020-S35;10;09;40134
971;2020-S35;43;19;50483
971;2020-S35;136;29;34558
971;2020-S35;137;39;37149
971;2020-S35;125;49;48928
971;2020-S35;117;59;60524
971;2020-S35;54;69;51113
971;2020-S35;25;79;33062
971;2020-S35;7;89;16008
971;2020-S35;0;90;4920
971;2020-S35;654;0;376879
971;2020-S36;19;09;40134
971;2020-S36;70;19;50483
971;2020-S36;168;29;34558
971;2020-S36;178;39;37149
971;2020-S36;157;49;48928
971;2020-S36;125;59;60524
971;2020-S36;101;69;51113
971;2020-S36;35;79;33062
971;2020-S36;21;89;16008
971;2020-S36;5;90;4920
971;2020-S36;879;0;376879
971;2020-S37;21;09;40134
971;2020-S37;83;19;50483
971;2020-S37;116;29;34558
971;2020-S37;161;39;37149
971;2020-S37;199;49;48928
971;2020-S37;183;59;60524
971;2020-S37;138;69;51113
971;2020-S37;44;79;33062
971;2020-S37;17;89;16008
971;2020-S37;2;90;4920
971;2020-S37;964;0;376879
971;2020-S38;18;09;40134
971;2020-S38;124;19;50483
971;2020-S38;151;29;34558
971;2020-S38;165;39;37149
971;2020-S38;216;49;48928
971;2020-S38;209;59;60524
971;2020-S38;143;69;51113
971;2020-S38;65;79;33062
971;2020-S38;35;89;16008
971;2020-S38;8;90;4920
971;2020-S38;1134;0;376879
971;2020-S39;16;09;40134
971;2020-S39;123;19;50483
971;2020-S39;120;29;34558
971;2020-S39;149;39;37149
971;2020-S39;206;49;48928
971;2020-S39;198;59;60524
971;2020-S39;152;69;51113
971;2020-S39;69;79;33062
971;2020-S39;32;89;16008
971;2020-S39;4;90;4920
971;2020-S39;1070;0;376879
971;2020-S40;11;09;40134
971;2020-S40;101;19;50483
971;2020-S40;96;29;34558
971;2020-S40;114;39;37149
971;2020-S40;137;49;48928
971;2020-S40;157;59;60524
971;2020-S40;108;69;51113
971;2020-S40;54;79;33062
971;2020-S40;20;89;16008
971;2020-S40;10;90;4920
971;2020-S40;808;0;376879
971;2020-S41;11;09;40134
971;2020-S41;69;19;50483
971;2020-S41;51;29;34558
971;2020-S41;72;39;37149
971;2020-S41;98;49;48928
971;2020-S41;119;59;60524
971;2020-S41;96;69;51113
971;2020-S41;45;79;33062
971;2020-S41;28;89;16008
971;2020-S41;4;90;4920
971;2020-S41;593;0;376879
971;2020-S42;3;09;40134
971;2020-S42;48;19;50483
971;2020-S42;29;29;34558
971;2020-S42;64;39;37149
971;2020-S42;74;49;48928
971;2020-S42;77;59;60524
971;2020-S42;49;69;51113
971;2020-S42;31;79;33062
971;2020-S42;15;89;16008
971;2020-S42;4;90;4920
971;2020-S42;396;0;376879
971;2020-S43;5;09;40134
971;2020-S43;29;19;50483
971;2020-S43;30;29;34558
971;2020-S43;47;39;37149
971;2020-S43;49;49;48928
971;2020-S43;43;59;60524
971;2020-S43;41;69;51113
971;2020-S43;20;79;33062
971;2020-S43;6;89;16008
971;2020-S43;3;90;4920
971;2020-S43;273;0;376879
971;2020-S44;4;09;40134
971;2020-S44;16;19;50483
971;2020-S44;36;29;34558
971;2020-S44;40;39;37149
971;2020-S44;49;49;48928
971;2020-S44;69;59;60524
971;2020-S44;50;69;51113
971;2020-S44;16;79;33062
971;2020-S44;10;89;16008
971;2020-S44;3;90;4920
971;2020-S44;293;0;376879
971;2020-S45;2;09;40134
971;2020-S45;17;19;50483
971;2020-S45;14;29;34558
971;2020-S45;28;39;37149
971;2020-S45;26;49;48928
971;2020-S45;43;59;60524
971;2020-S45;35;69;51113
971;2020-S45;19;79;33062
971;2020-S45;7;89;16008
971;2020-S45;2;90;4920
971;2020-S45;193;0;376879
971;2020-S46;5;09;40134
971;2020-S46;15;19;50483
971;2020-S46;10;29;34558
971;2020-S46;24;39;37149
971;2020-S46;26;49;48928
971;2020-S46;17;59;60524
971;2020-S46;15;69;51113
971;2020-S46;15;79;33062
971;2020-S46;2;89;16008
971;2020-S46;1;90;4920
971;2020-S46;130;0;376879
971;2020-S47;2;09;40134
971;2020-S47;14;19;50483
971;2020-S47;9;29;34558
971;2020-S47;20;39;37149
971;2020-S47;16;49;48928
971;2020-S47;21;59;60524
971;2020-S47;11;69;51113
971;2020-S47;7;79;33062
971;2020-S47;5;89;16008
971;2020-S47;5;90;4920
971;2020-S47;110;0;376879
971;2020-S48;1;09;40134
971;2020-S48;10;19;50483
971;2020-S48;9;29;34558
971;2020-S48;8;39;37149
971;2020-S48;7;49;48928
971;2020-S48;10;59;60524
971;2020-S48;14;69;51113
971;2020-S48;12;79;33062
971;2020-S48;2;89;16008
971;2020-S48;0;90;4920
971;2020-S48;73;0;376879
971;2020-S49;1;09;40134
971;2020-S49;4;19;50483
971;2020-S49;5;29;34558
971;2020-S49;10;39;37149
971;2020-S49;9;49;48928
971;2020-S49;9;59;60524
971;2020-S49;7;69;51113
971;2020-S49;3;79;33062
971;2020-S49;0;89;16008
971;2020-S49;0;90;4920
971;2020-S49;49;0;376879
971;2020-S50;0;09;40134
971;2020-S50;4;19;50483
971;2020-S50;8;29;34558
971;2020-S50;7;39;37149
971;2020-S50;10;49;48928
971;2020-S50;10;59;60524
971;2020-S50;4;69;51113
971;2020-S50;3;79;33062
971;2020-S50;0;89;16008
971;2020-S50;1;90;4920
971;2020-S50;47;0;376879
971;2020-S51;2;09;40134
971;2020-S51;8;19;50483
971;2020-S51;8;29;34558
971;2020-S51;13;39;37149
971;2020-S51;13;49;48928
971;2020-S51;11;59;60524
971;2020-S51;9;69;51113
971;2020-S51;6;79;33062
971;2020-S51;1;89;16008
971;2020-S51;1;90;4920
971;2020-S51;72;0;376879
971;2020-S52;0;09;40134
971;2020-S52;7;19;50483
971;2020-S52;10;29;34558
971;2020-S52;13;39;37149
971;2020-S52;11;49;48928
971;2020-S52;11;59;60524
971;2020-S52;10;69;51113
971;2020-S52;3;79;33062
971;2020-S52;3;89;16008
971;2020-S52;1;90;4920
971;2020-S52;69;0;376879
971;2020-S53;1;09;40134
971;2020-S53;14;19;50483
971;2020-S53;20;29;34558
971;2020-S53;18;39;37149
971;2020-S53;21;49;48928
971;2020-S53;16;59;60524
971;2020-S53;5;69;51113
971;2020-S53;4;79;33062
971;2020-S53;2;89;16008
971;2020-S53;0;90;4920
971;2020-S53;101;0;376879
972;2020-S21;2;09;33991
972;2020-S21;0;19;43014
972;2020-S21;2;29;31496
972;2020-S21;0;39;34280
972;2020-S21;2;49;42967
972;2020-S21;0;59;62671
972;2020-S21;0;69;52556
972;2020-S21;0;79;33509
972;2020-S21;0;89;18767
972;2020-S21;0;90;5498
972;2020-S21;6;0;358749
972;2020-S22;0;09;33991
972;2020-S22;0;19;43014
972;2020-S22;0;29;31496
972;2020-S22;0;39;34280
972;2020-S22;0;49;42967
972;2020-S22;4;59;62671
972;2020-S22;0;69;52556
972;2020-S22;0;79;33509
972;2020-S22;1;89;18767
972;2020-S22;0;90;5498
972;2020-S22;5;0;358749
972;2020-S23;0;09;33991
972;2020-S23;1;19;43014
972;2020-S23;1;29;31496
972;2020-S23;2;39;34280
972;2020-S23;0;49;42967
972;2020-S23;1;59;62671
972;2020-S23;2;69;52556
972;2020-S23;2;79;33509
972;2020-S23;0;89;18767
972;2020-S23;0;90;5498
972;2020-S23;9;0;358749
972;2020-S24;1;09;33991
972;2020-S24;2;19;43014
972;2020-S24;6;29;31496
972;2020-S24;0;39;34280
972;2020-S24;4;49;42967
972;2020-S24;1;59;62671
972;2020-S24;3;69;52556
972;2020-S24;0;79;33509
972;2020-S24;0;89;18767
972;2020-S24;0;90;5498
972;2020-S24;17;0;358749
972;2020-S25;1;09;33991
972;2020-S25;0;19;43014
972;2020-S25;3;29;31496
972;2020-S25;0;39;34280
972;2020-S25;2;49;42967
972;2020-S25;1;59;62671
972;2020-S25;0;69;52556
972;2020-S25;1;79;33509
972;2020-S25;0;89;18767
972;2020-S25;0;90;5498
972;2020-S25;8;0;358749
972;2020-S26;1;09;33991
972;2020-S26;1;19;43014
972;2020-S26;1;29;31496
972;2020-S26;2;39;34280
972;2020-S26;1;49;42967
972;2020-S26;2;59;62671
972;2020-S26;2;69;52556
972;2020-S26;0;79;33509
972;2020-S26;0;89;18767
972;2020-S26;0;90;5498
972;2020-S26;10;0;358749
972;2020-S27;1;09;33991
972;2020-S27;2;19;43014
972;2020-S27;2;29;31496
972;2020-S27;0;39;34280
972;2020-S27;0;49;42967
972;2020-S27;1;59;62671
972;2020-S27;1;69;52556
972;2020-S27;0;79;33509
972;2020-S27;0;89;18767
972;2020-S27;0;90;5498
972;2020-S27;7;0;358749
972;2020-S28;1;09;33991
972;2020-S28;0;19;43014
972;2020-S28;0;29;31496
972;2020-S28;0;39;34280
972;2020-S28;1;49;42967
972;2020-S28;1;59;62671
972;2020-S28;1;69;52556
972;2020-S28;1;79;33509
972;2020-S28;0;89;18767
972;2020-S28;0;90;5498
972;2020-S28;5;0;358749
972;2020-S29;0;09;33991
972;2020-S29;0;19;43014
972;2020-S29;2;29;31496
972;2020-S29;2;39;34280
972;2020-S29;1;49;42967
972;2020-S29;2;59;62671
972;2020-S29;1;69;52556
972;2020-S29;0;79;33509
972;2020-S29;0;89;18767
972;2020-S29;0;90;5498
972;2020-S29;8;0;358749
972;2020-S30;0;09;33991
972;2020-S30;0;19;43014
972;2020-S30;3;29;31496
972;2020-S30;2;39;34280
972;2020-S30;1;49;42967
972;2020-S30;2;59;62671
972;2020-S30;0;69;52556
972;2020-S30;0;79;33509
972;2020-S30;0;89;18767
972;2020-S30;0;90;5498
972;2020-S30;8;0;358749
972;2020-S31;0;09;33991
972;2020-S31;4;19;43014
972;2020-S31;1;29;31496
972;2020-S31;6;39;34280
972;2020-S31;0;49;42967
972;2020-S31;5;59;62671
972;2020-S31;2;69;52556
972;2020-S31;0;79;33509
972;2020-S31;0;89;18767
972;2020-S31;0;90;5498
972;2020-S31;18;0;358749
972;2020-S32;3;09;33991
972;2020-S32;10;19;43014
972;2020-S32;11;29;31496
972;2020-S32;19;39;34280
972;2020-S32;9;49;42967
972;2020-S32;9;59;62671
972;2020-S32;4;69;52556
972;2020-S32;4;79;33509
972;2020-S32;0;89;18767
972;2020-S32;0;90;5498
972;2020-S32;69;0;358749
972;2020-S33;5;09;33991
972;2020-S33;8;19;43014
972;2020-S33;32;29;31496
972;2020-S33;21;39;34280
972;2020-S33;22;49;42967
972;2020-S33;21;59;62671
972;2020-S33;10;69;52556
972;2020-S33;3;79;33509
972;2020-S33;3;89;18767
972;2020-S33;0;90;5498
972;2020-S33;125;0;358749
972;2020-S34;4;09;33991
972;2020-S34;18;19;43014
972;2020-S34;34;29;31496
972;2020-S34;42;39;34280
972;2020-S34;21;49;42967
972;2020-S34;31;59;62671
972;2020-S34;14;69;52556
972;2020-S34;4;79;33509
972;2020-S34;6;89;18767
972;2020-S34;1;90;5498
972;2020-S34;175;0;358749
972;2020-S35;4;09;33991
972;2020-S35;15;19;43014
972;2020-S35;32;29;31496
972;2020-S35;24;39;34280
972;2020-S35;16;49;42967
972;2020-S35;23;59;62671
972;2020-S35;8;69;52556
972;2020-S35;3;79;33509
972;2020-S35;7;89;18767
972;2020-S35;0;90;5498
972;2020-S35;132;0;358749
972;2020-S36;7;09;33991
972;2020-S36;20;19;43014
972;2020-S36;45;29;31496
972;2020-S36;53;39;34280
972;2020-S36;30;49;42967
972;2020-S36;39;59;62671
972;2020-S36;11;69;52556
972;2020-S36;7;79;33509
972;2020-S36;3;89;18767
972;2020-S36;1;90;5498
972;2020-S36;216;0;358749
972;2020-S37;5;09;33991
972;2020-S37;18;19;43014
972;2020-S37;35;29;31496
972;2020-S37;35;39;34280
972;2020-S37;23;49;42967
972;2020-S37;39;59;62671
972;2020-S37;19;69;52556
972;2020-S37;4;79;33509
972;2020-S37;3;89;18767
972;2020-S37;0;90;5498
972;2020-S37;181;0;358749
972;2020-S38;9;09;33991
972;2020-S38;17;19;43014
972;2020-S38;28;29;31496
972;2020-S38;36;39;34280
972;2020-S38;25;49;42967
972;2020-S38;45;59;62671
972;2020-S38;14;69;52556
972;2020-S38;6;79;33509
972;2020-S38;3;89;18767
972;2020-S38;1;90;5498
972;2020-S38;184;0;358749
972;2020-S39;9;09;33991
972;2020-S39;30;19;43014
972;2020-S39;37;29;31496
972;2020-S39;57;39;34280
972;2020-S39;48;49;42967
972;2020-S39;54;59;62671
972;2020-S39;26;69;52556
972;2020-S39;7;79;33509
972;2020-S39;4;89;18767
972;2020-S39;1;90;5498
972;2020-S39;273;0;358749
972;2020-S40;5;09;33991
972;2020-S40;44;19;43014
972;2020-S40;53;29;31496
972;2020-S40;70;39;34280
972;2020-S40;51;49;42967
972;2020-S40;56;59;62671
972;2020-S40;22;69;52556
972;2020-S40;19;79;33509
972;2020-S40;6;89;18767
972;2020-S40;3;90;5498
972;2020-S40;329;0;358749
972;2020-S41;7;09;33991
972;2020-S41;50;19;43014
972;2020-S41;57;29;31496
972;2020-S41;79;39;34280
972;2020-S41;87;49;42967
972;2020-S41;89;59;62671
972;2020-S41;67;69;52556
972;2020-S41;28;79;33509
972;2020-S41;15;89;18767
972;2020-S41;3;90;5498
972;2020-S41;482;0;358749
972;2020-S42;9;09;33991
972;2020-S42;89;19;43014
972;2020-S42;73;29;31496
972;2020-S42;80;39;34280
972;2020-S42;92;49;42967
972;2020-S42;121;59;62671
972;2020-S42;67;69;52556
972;2020-S42;25;79;33509
972;2020-S42;7;89;18767
972;2020-S42;2;90;5498
972;2020-S42;565;0;358749
972;2020-S43;22;09;33991
972;2020-S43;103;19;43014
972;2020-S43;107;29;31496
972;2020-S43;119;39;34280
972;2020-S43;131;49;42967
972;2020-S43;155;59;62671
972;2020-S43;87;69;52556
972;2020-S43;42;79;33509
972;2020-S43;16;89;18767
972;2020-S43;6;90;5498
972;2020-S43;788;0;358749
972;2020-S44;11;09;33991
972;2020-S44;92;19;43014
972;2020-S44;110;29;31496
972;2020-S44;119;39;34280
972;2020-S44;117;49;42967
972;2020-S44;144;59;62671
972;2020-S44;98;69;52556
972;2020-S44;36;79;33509
972;2020-S44;16;89;18767
972;2020-S44;9;90;5498
972;2020-S44;752;0;358749
972;2020-S45;11;09;33991
972;2020-S45;63;19;43014
972;2020-S45;70;29;31496
972;2020-S45;64;39;34280
972;2020-S45;87;49;42967
972;2020-S45;127;59;62671
972;2020-S45;72;69;52556
972;2020-S45;25;79;33509
972;2020-S45;17;89;18767
972;2020-S45;4;90;5498
972;2020-S45;540;0;358749
972;2020-S46;7;09;33991
972;2020-S46;63;19;43014
972;2020-S46;37;29;31496
972;2020-S46;54;39;34280
972;2020-S46;73;49;42967
972;2020-S46;73;59;62671
972;2020-S46;39;69;52556
972;2020-S46;21;79;33509
972;2020-S46;11;89;18767
972;2020-S46;2;90;5498
972;2020-S46;380;0;358749
972;2020-S47;2;09;33991
972;2020-S47;32;19;43014
972;2020-S47;27;29;31496
972;2020-S47;42;39;34280
972;2020-S47;38;49;42967
972;2020-S47;41;59;62671
972;2020-S47;22;69;52556
972;2020-S47;18;79;33509
972;2020-S47;4;89;18767
972;2020-S47;2;90;5498
972;2020-S47;228;0;358749
972;2020-S48;0;09;33991
972;2020-S48;20;19;43014
972;2020-S48;14;29;31496
972;2020-S48;26;39;34280
972;2020-S48;13;49;42967
972;2020-S48;17;59;62671
972;2020-S48;11;69;52556
972;2020-S48;3;79;33509
972;2020-S48;0;89;18767
972;2020-S48;1;90;5498
972;2020-S48;105;0;358749
972;2020-S49;2;09;33991
972;2020-S49;3;19;43014
972;2020-S49;7;29;31496
972;2020-S49;6;39;34280
972;2020-S49;11;49;42967
972;2020-S49;15;59;62671
972;2020-S49;10;69;52556
972;2020-S49;3;79;33509
972;2020-S49;1;89;18767
972;2020-S49;1;90;5498
972;2020-S49;59;0;358749
972;2020-S50;1;09;33991
972;2020-S50;8;19;43014
972;2020-S50;9;29;31496
972;2020-S50;7;39;34280
972;2020-S50;11;49;42967
972;2020-S50;14;59;62671
972;2020-S50;7;69;52556
972;2020-S50;6;79;33509
972;2020-S50;3;89;18767
972;2020-S50;0;90;5498
972;2020-S50;66;0;358749
972;2020-S51;3;09;33991
972;2020-S51;7;19;43014
972;2020-S51;11;29;31496
972;2020-S51;15;39;34280
972;2020-S51;11;49;42967
972;2020-S51;23;59;62671
972;2020-S51;15;69;52556
972;2020-S51;6;79;33509
972;2020-S51;2;89;18767
972;2020-S51;1;90;5498
972;2020-S51;94;0;358749
972;2020-S52;0;09;33991
972;2020-S52;6;19;43014
972;2020-S52;4;29;31496
972;2020-S52;5;39;34280
972;2020-S52;6;49;42967
972;2020-S52;7;59;62671
972;2020-S52;9;69;52556
972;2020-S52;2;79;33509
972;2020-S52;3;89;18767
972;2020-S52;1;90;5498
972;2020-S52;43;0;358749
972;2020-S53;2;09;33991
972;2020-S53;7;19;43014
972;2020-S53;7;29;31496
972;2020-S53;17;39;34280
972;2020-S53;17;49;42967
972;2020-S53;17;59;62671
972;2020-S53;13;69;52556
972;2020-S53;6;79;33509
972;2020-S53;1;89;18767
972;2020-S53;2;90;5498
972;2020-S53;89;0;358749
973;2020-S21;2;09;62043
973;2020-S21;21;19;58638
973;2020-S21;30;29;40421
973;2020-S21;20;39;39602
973;2020-S21;19;49;34757
973;2020-S21;6;59;27026
973;2020-S21;3;69;17446
973;2020-S21;1;79;7368
973;2020-S21;0;89;2721
973;2020-S21;0;90;669
973;2020-S21;102;0;290691
973;2020-S22;8;09;62043
973;2020-S22;26;19;58638
973;2020-S22;28;29;40421
973;2020-S22;30;39;39602
973;2020-S22;23;49;34757
973;2020-S22;12;59;27026
973;2020-S22;10;69;17446
973;2020-S22;3;79;7368
973;2020-S22;4;89;2721
973;2020-S22;1;90;669
973;2020-S22;145;0;290691
973;2020-S23;15;09;62043
973;2020-S23;31;19;58638
973;2020-S23;39;29;40421
973;2020-S23;51;39;39602
973;2020-S23;45;49;34757
973;2020-S23;31;59;27026
973;2020-S23;17;69;17446
973;2020-S23;4;79;7368
973;2020-S23;3;89;2721
973;2020-S23;0;90;669
973;2020-S23;237;0;290691
973;2020-S24;56;09;62043
973;2020-S24;73;19;58638
973;2020-S24;95;29;40421
973;2020-S24;136;39;39602
973;2020-S24;77;49;34757
973;2020-S24;53;59;27026
973;2020-S24;39;69;17446
973;2020-S24;25;79;7368
973;2020-S24;9;89;2721
973;2020-S24;0;90;669
973;2020-S24;563;0;290691
973;2020-S25;61;09;62043
973;2020-S25;147;19;58638
973;2020-S25;228;29;40421
973;2020-S25;261;39;39602
973;2020-S25;177;49;34757
973;2020-S25;148;59;27026
973;2020-S25;98;69;17446
973;2020-S25;32;79;7368
973;2020-S25;10;89;2721
973;2020-S25;2;90;669
973;2020-S25;1164;0;290691
973;2020-S26;57;09;62043
973;2020-S26;140;19;58638
973;2020-S26;270;29;40421
973;2020-S26;266;39;39602
973;2020-S26;222;49;34757
973;2020-S26;167;59;27026
973;2020-S26;96;69;17446
973;2020-S26;44;79;7368
973;2020-S26;18;89;2721
973;2020-S26;4;90;669
973;2020-S26;1284;0;290691
973;2020-S27;58;09;62043
973;2020-S27;136;19;58638
973;2020-S27;248;29;40421
973;2020-S27;287;39;39602
973;2020-S27;214;49;34757
973;2020-S27;170;59;27026
973;2020-S27;120;69;17446
973;2020-S27;43;79;7368
973;2020-S27;15;89;2721
973;2020-S27;5;90;669
973;2020-S27;1296;0;290691
973;2020-S28;57;09;62043
973;2020-S28;109;19;58638
973;2020-S28;215;29;40421
973;2020-S28;189;39;39602
973;2020-S28;161;49;34757
973;2020-S28;115;59;27026
973;2020-S28;79;69;17446
973;2020-S28;38;79;7368
973;2020-S28;9;89;2721
973;2020-S28;4;90;669
973;2020-S28;976;0;290691
973;2020-S29;35;09;62043
